,ADX,ADX_RB_13,ADX_RB_2,ADX_RB_21,ADX_RB_3,ADX_RB_5,ADX_RB_8,Close_EMA200,EMA15_30,EMA15_30_RB_13,EMA15_30_RB_2,EMA15_30_RB_21,EMA15_30_RB_3,EMA15_30_RB_5,EMA15_30_RB_8,EMA5_20,EMA5_20_RB_short_13,EMA5_20_RB_short_2,EMA5_20_RB_short_3,EMA5_20_RB_short_5,EMA5_20_RB_short_8,RSI_EMA5,RSI_EMA5_RB_13,RSI_EMA5_RB_2,RSI_EMA5_RB_21,RSI_EMA5_RB_3,RSI_EMA5_RB_5,RSI_EMA5_RB_8,RSI_RB_short_13,RSI_RB_short_2,RSI_RB_short_3,RSI_RB_short_5,RSI_RB_short_8,Rolling_EMA30_RB_short_13,Rolling_EMA30_RB_short_2,Rolling_EMA30_RB_short_3,Rolling_EMA30_RB_short_5,Rolling_EMA30_RB_short_8,Rolling_EMA50_RB_13,Rolling_EMA50_RB_2,Rolling_EMA50_RB_21,Rolling_EMA50_RB_3,Rolling_EMA50_RB_5,Rolling_EMA50_RB_8,Stochastic,Stochastic_RB_13,Stochastic_RB_2,Stochastic_RB_21,Stochastic_RB_3,Stochastic_RB_5,Stochastic_RB_8,pred_down_0,pred_down_1,pred_down_2,pred_down_3,pred_down_4,pred_down_5,pred_down_6,pred_down_7,pred_down_8,pred_down_9,pred_down_short_0,pred_down_short_1,pred_down_short_2,pred_down_short_3,pred_down_short_4,pred_down_short_5,pred_down_short_6,pred_down_short_7,pred_down_short_8,pred_down_short_9,pred_up_0,pred_up_1,pred_up_2,pred_up_3,pred_up_4,pred_up_5,pred_up_6,pred_up_7,pred_up_8,pred_up_9,pred_up_short_0,pred_up_short_1,pred_up_short_2,pred_up_short_3,pred_up_short_4,pred_up_short_5,pred_up_short_6,pred_up_short_7,pred_up_short_8,pred_up_short_9,trade_flag,trade_result
19534,24.16553894,8.294835037,55.14339631,50.50598731,48.99907018,38.71912692,14.50019401,-2.690447933,0.057302423,-0.199007506,1.555447126,-5.23280268,1.844513149,-0.144735514,0.109520197,-0.943849835,1.212506085,-1.032913315,-0.65287053,-0.580388965,-0.44367356,35.05821332,54.47223765,61.43637392,34.07334638,70.17221936,48.89182666,49.05683752,64.94208494,26.59459459,36.76975945,31.90319032,29.26108374,-0.00050188,-0.000110462,-0.000209361,-0.00028037,-0.000402081,0.000766452,-0.00027196,4.23E-05,-9.83E-05,0.000887576,0.000476981,31.50442478,82.22222222,0.203665988,38.65470852,66.858458,96.57615112,34.36692506,0.096902839,0.262109944,0.266387578,0.395329179,0.526029131,0.380453182,0.484255119,0.465664258,0.667853214,0.818269056,0.440337138,0.536999507,0.665914557,0.761912068,0.838215367,0.802885731,0.772671373,0.739483366,0.786372977,0.877323153,0.903097161,0.737890056,0.733612422,0.604670821,0.473970869,0.619546818,0.515744881,0.534335742,0.332146786,0.181730944,0.559662862,0.463000493,0.334085443,0.238087932,0.161784633,0.197114269,0.227328627,0.260516634,0.213627023,0.122676847,1,1
19555,31.1582163,14.39014137,23.95347828,35.72159815,23.67325733,33.00068651,45.52872599,-2.898547202,-0.26104801,0.279979307,0.756996959,-2.143493082,0.718953895,0.670470262,1.767905695,-1.371001222,0.454839144,-1.272871415,-0.383281425,0.081082755,0.809863801,44.17682943,53.80633542,54.91394641,61.26338052,49.25261808,41.09164743,73.07025852,53.20512821,28.8627451,36.98492462,47.83047427,73.55212355,-0.00025656,-0.000174313,-0.000342607,-0.000419149,-0.000452338,0.000623008,-0.000183873,0.001189464,-8.41E-05,-3.47E-06,0.000308334,42.9280397,79.01785714,77.7173913,48.52941176,63.58695652,33.54297694,77.7046096,0.389679509,0.214296593,0.172295979,0.154689411,0.309986861,0.571524433,0.39958329,0.476423295,0.71489916,0.840640138,0.506508718,0.491763533,0.411830772,0.283147594,0.295350875,0.4889899,0.584772252,0.593951601,0.703921505,0.927560063,0.610320491,0.785703407,0.827704021,0.845310589,0.690013139,0.428475567,0.60041671,0.523576705,0.28510084,0.159359862,0.493491282,0.508236467,0.588169228,0.716852406,0.704649125,0.5110101,0.415227748,0.406048399,0.296078495,0.072439937,-1,1
19557,29.35863028,14.94348159,27.13440023,33.26381141,22.46807203,27.59915617,47.26388175,-1.356175534,-0.118381723,0.1463088,0.921797313,-1.877195622,0.694765664,0.291304018,1.76074772,-0.412069237,0.341514734,-1.371001222,-1.592850411,-0.383281425,0.172148842,45.25651081,50.88813218,60.84322955,58.38360372,51.58368811,37.81289415,71.67249125,52.64150943,42.591267,35.1910828,36.98492462,48.91304348,-0.000251038,4.38E-05,-7.40E-06,-0.000298868,-0.000380983,0.000665284,-0.000251632,0.001206341,-8.87E-05,0.000112588,0.000221426,61.7866005,20.75892857,85.41666667,61.39705882,60.86956522,1.811594203,55.77557756,0.172295979,0.154689411,0.309986861,0.571524433,0.39958329,0.476423295,0.71489916,0.840640138,0.78512916,0.669704309,0.411830772,0.283147594,0.295350875,0.4889899,0.584772252,0.593951601,0.703921505,0.927560063,0.963308385,0.930719763,0.827704021,0.845310589,0.690013139,0.428475567,0.60041671,0.523576705,0.28510084,0.159359862,0.21487084,0.330295691,0.588169228,0.716852406,0.704649125,0.5110101,0.415227748,0.406048399,0.296078495,0.072439937,0.036691615,0.069280237,-1,1
19582,27.24846267,47.26388175,15.96575255,6.633164942,20.28985719,29.35863028,22.46807203,2.036497761,1.405007375,1.76074772,0.004330749,-0.207225816,-0.073396637,-0.118381723,0.694765664,1.900886238,-0.026634159,1.657142934,1.323296181,1.02946976,0.148027768,67.18382727,71.67249125,51.81407921,53.30528641,50.28297183,45.25651081,51.58368811,54.97487437,70.2994012,67.0212766,70.2994012,48.71794872,0.000817061,0.000252931,0.000381169,0.00055312,0.000774294,0.000748906,0.000572006,0.00144878,0.000580865,0.000527363,0.000438588,65.99462366,55.77557756,63.92405063,55.55555556,71.76470588,61.7866005,60.86956522,0.42470834,0.561324197,0.625043385,0.471002248,0.313600849,0.201541484,0.14050528,0.084324653,0.060372549,0.038297523,0.449229936,0.460232732,0.509221689,0.506069626,0.369965118,0.218432973,0.152160598,0.122743244,0.111404384,0.068023121,0.57529166,0.438675803,0.374956615,0.528997752,0.686399151,0.798458516,0.85949472,0.915675347,0.939627451,0.961702477,0.550770064,0.539767268,0.490778311,0.493930374,0.630034882,0.781567027,0.847839402,0.877256756,0.888595616,0.931976879,1,1
19677,29.07339826,87.49177188,23.1021798,15.96575255,24.62652474,13.03681606,13.27286476,-2.745109264,-0.993286837,3.914029535,1.693814813,0.004330749,2.16844109,1.402274368,1.979878204,-3.346526288,1.493813874,-2.347636399,-1.789920247,-0.847182166,-0.486948729,36.10701155,82.72859543,57.23674181,51.81407921,61.35668326,52.08618182,53.8708348,64.17808219,23.97987703,31.95146613,41.16207951,46.84466019,-0.001187017,-0.000434946,-0.000624998,-0.000871944,-0.000998084,0.001556694,-0.000709972,0.004392568,-0.000599861,-1.23E-05,0.000411506,6.203473945,98.91304348,10.16949153,63.92405063,77.29032258,56.00706714,23.34801762,0.114559688,0.254687991,0.34327015,0.184507046,0.187078499,0.312598396,0.47647327,0.317904455,0.664762141,0.73274795,0.55923184,0.793431172,0.890427402,0.85185553,0.706664019,0.678900782,0.802789313,0.814249468,0.94244735,0.979787029,0.885440312,0.745312009,0.65672985,0.815492954,0.812921501,0.687401604,0.52352673,0.682095545,0.335237859,0.26725205,0.44076816,0.206568828,0.109572598,0.14814447,0.293335981,0.321099218,0.197210687,0.185750532,0.05755265,0.020212971,-1,1
19748,55.58305888,59.00557799,22.52362227,7.531205582,30.89847941,25.46462868,12.63561801,1.695582327,0.893088325,-2.603625885,-1.123838715,2.327672926,-1.502775246,-1.737584535,-1.768923516,2.006137306,-0.307516774,2.027859492,1.892277057,1.207816144,0.561519447,74.90899294,31.01604336,49.56307323,52.45035363,43.25655899,40.13953007,51.28860178,51.8707483,83.28877005,85.86118252,79.79351032,64.44780635,0.000964709,0.000229756,0.000356403,0.000619267,0.000835271,-0.001663345,0.000633901,-0.002478336,0.000596364,0.000299496,-0.000255178,80.20134228,20.4730832,90.90909091,87.80096308,48.82943144,41.41048825,44.23480084,0.849977751,0.746991755,0.71044938,0.594309751,0.673394337,0.518679769,0.351268531,0.238695151,0.153152875,0.124704886,0.531647381,0.443209864,0.351809501,0.261396871,0.281633742,0.19957575,0.135748209,0.076372163,0.03962443,0.041071358,0.150022249,0.253008245,0.28955062,0.405690249,0.326605663,0.481320231,0.648731469,0.761304849,0.846847125,0.875295114,0.468352619,0.556790136,0.648190499,0.738603129,0.718366258,0.80042425,0.864251791,0.923627837,0.96037557,0.958928642,-1,-1
19944,21.78496589,48.64946721,35.32920308,28.52264391,38.13872833,31.98728405,59.09332326,-3.09887064,0.166343356,-1.082491152,-1.549295485,-0.226453135,-1.643260933,-2.406614582,-3.084948471,1.172953127,-0.383582749,1.653879405,1.617991438,1.186819067,-0.111769189,67.87688846,28.50538818,48.92413424,41.99279448,47.0275024,45.23874882,25.40885338,46.33507853,74.05063291,70.45454545,76.97756789,49.65229485,0.000620958,0.000101135,0.000196431,0.000415487,0.000675594,-0.002710925,0.000424101,-0.002756061,0.000275075,2.12E-05,-0.000702796,57.80969479,19.45031712,49.17127072,5.017921147,62.15469613,19.20199501,9.76,0.95795833,0.9417,0.952820642,0.928244673,0.851815293,0.783604444,0.599199566,0.540907179,0.487972238,0.462393945,0.698710889,0.636751771,0.601475016,0.560940479,0.385120145,0.241178038,0.09067932,0.056492986,0.052457405,0.068469634,0.04204167,0.0583,0.047179358,0.071755327,0.148184707,0.216395556,0.400800434,0.459092821,0.512027762,0.537606055,0.301289111,0.363248229,0.398524984,0.439059521,0.614879855,0.758821962,0.90932068,0.943507014,0.947542595,0.931530366,1,-1
19971,27.91337336,65.05375105,11.43138735,27.93495428,13.94822418,20.41238644,37.43831653,-2.43787267,0.025099083,-2.875648482,0.487138976,1.222758612,0.368407067,0.141595731,-1.658092587,-0.597395719,0.742665781,-0.871751509,-0.155621961,0.78820796,0.268596875,47.61348216,29.58332624,52.4598892,66.20442331,52.17169853,66.63232084,47.68975113,51.99680511,38.23749066,45.40816327,54.04135338,61.82336182,-3.41E-05,-4.75E-05,-0.000174626,-0.000270273,-0.000101732,-0.000299616,9.89E-07,-0.002926286,0.000130607,0.000286428,0.000656945,52.98869144,57.94573643,48.15668203,79.74860335,93.5483871,68.94075404,41.16022099,0.320189195,0.4187523,0.46521304,0.351406922,0.289856656,0.150996521,0.266522116,0.68675629,0.682124474,0.825365877,0.41099052,0.542474154,0.6417957,0.564167639,0.40178221,0.243057114,0.256218319,0.442396567,0.740138089,0.90315065,0.679810805,0.5812477,0.53478696,0.648593078,0.710143344,0.849003479,0.733477884,0.31324371,0.317875526,0.174634123,0.58900948,0.457525846,0.3582043,0.435832361,0.59821779,0.756942886,0.743781681,0.557603433,0.259861911,0.09684935,-1,1
19977,23.07453688,50.40586208,23.61146323,35.12600114,13.18293565,17.35723236,28.35484237,0.042714539,0.365482458,-2.196852563,0.597601463,0.785633027,0.43864888,0.090538692,-1.207229854,0.735350555,0.429189799,0.181010356,-0.065234621,-0.720570934,-0.871751509,50.5778062,45.85043824,55.34760907,60.22652312,53.67560779,58.66517563,51.57799523,58.76923077,53.22697607,50.92329545,44.06409323,38.23749066,1.05E-05,0.000123326,0.000160503,0.000207013,0.00010614,-2.51E-05,-3.19E-05,-0.002876525,0.000109635,0.00036381,0.000828696,91.5993538,40.88541667,9.509202454,23.71541502,47.92626728,67.46411483,76.77419355,0.267002297,0.687320192,0.682705936,0.825775665,0.613273135,0.508012304,0.643887785,0.450141852,0.345086861,0.339384739,0.256218319,0.442396567,0.740138089,0.90315065,0.881261139,0.772249892,0.727295502,0.666276565,0.485408631,0.337893585,0.732997703,0.312679808,0.317294064,0.174224335,0.386726865,0.491987696,0.356112215,0.549858148,0.654913139,0.660615261,0.743781681,0.557603433,0.259861911,0.09684935,0.118738861,0.227750108,0.272704498,0.333723435,0.514591369,0.662106415,1,-1
19991,32.64716128,44.66631004,16.69282912,62.36978817,25.89831636,23.23352166,16.9904244,-4.620164733,-1.252170167,-1.96516477,0.534970017,-1.558287342,0.205512798,0.721193883,-0.022595131,-1.987624873,0.681940453,-2.297178413,-1.83740494,-0.943044756,0.189815081,35.71662306,40.46386279,50.6920228,23.79889562,49.62390594,56.50690532,59.54649285,49.59349593,23,26.1374637,44.74418605,64.01384083,-0.000781563,-0.00020764,-0.000385183,-0.000657504,-0.000859072,0.000169038,-0.000602825,-0.002346569,-0.000443869,-0.000547287,-9.54E-05,29.87886945,99.64285714,87.83783784,37.10879285,75.92891761,67.17791411,43.77990431,0.262979073,0.200059594,0.282773071,0.285576005,0.536998442,0.706360291,0.842056655,0.881834202,0.948587434,0.973724548,0.407532273,0.429408832,0.547683611,0.613910718,0.706310354,0.76265448,0.887332857,0.939369663,0.961431604,0.98019659,0.737020927,0.799940406,0.717226929,0.714423995,0.463001558,0.293639709,0.157943345,0.118165798,0.051412566,0.026275452,0.592467727,0.570591168,0.452316389,0.386089282,0.293689646,0.23734552,0.112667143,0.060630337,0.038568396,0.01980341,-1,1
20002,31.1502618,28.35484237,35.14755548,45.21643716,15.38414337,23.07453688,13.18293565,-1.029556894,0.184431728,-1.207229854,-1.169173392,-2.493968713,-0.288757317,0.365482458,0.43864888,0.787433633,-2.297178413,0.978941228,0.886029662,0.613376224,-0.085248696,58.51131603,51.57799523,36.36238118,31.52748765,48.0767351,50.5778062,53.67560779,23,68.93617021,58.74886673,48.53852967,47.82608696,0.000295249,7.16E-05,0.000135873,0.000252103,0.000408584,0.000611903,0.00029595,-0.001225386,-0.000115452,-0.000216614,-0.000107002,82.50728863,76.77419355,49.66352624,5.396290051,3.745318352,91.5993538,47.92626728,0.959671721,0.918620251,0.872046863,0.787864702,0.783080346,0.601611767,0.599908837,0.523889268,0.349156851,0.33034078,0.941349442,0.796091921,0.521196056,0.251190958,0.199102214,0.173782864,0.232083996,0.284381013,0.257759932,0.260219564,0.040328279,0.081379749,0.127953137,0.212135298,0.216919654,0.398388233,0.400091163,0.476110732,0.650843149,0.66965922,0.058650558,0.203908079,0.478803944,0.748809042,0.800897786,0.826217136,0.767916004,0.715618987,0.742240068,0.739780436,1,-1
20013,31.49941957,19.28583613,31.08149276,67.08406,30.61949098,18.56520443,28.44823911,-1.812248824,0.069653734,0.03218216,0.193438635,-2.563110757,-0.252277713,-0.61137184,-0.049627239,-0.346186896,0.978941228,-0.151640592,0.103990943,0.621013355,0.508568829,50.91303278,64.02943571,62.86248549,34.92788264,44.72316125,44.08777667,46.83868134,68.93617021,43.68794326,45.56213018,51.31147541,76.75753228,0.000126329,-6.21E-05,-9.86E-05,-0.000135082,1.77E-06,0.000259151,6.05E-05,-0.000287194,0.000210783,6.63E-05,-8.90E-06,26.33053221,29.98204668,76.38483965,80,88.00648298,0.452488688,59.61227787,0.266915953,0.247457779,0.244696449,0.153711866,0.120541267,0.114287201,0.335202784,0.591069411,0.531677547,0.669097121,0.389223786,0.478211164,0.497980222,0.362633659,0.225868052,0.14420548,0.218967548,0.404141234,0.547813863,0.633298811,0.733084047,0.752542221,0.755303551,0.846288134,0.879458733,0.885712799,0.664797216,0.408930589,0.468322453,0.330902879,0.610776214,0.521788836,0.502019778,0.637366341,0.774131948,0.85579452,0.781032452,0.595858766,0.452186137,0.366701189,1,1
20035,33.88785883,26.24455659,21.55543247,37.41700041,13.54123147,30.13363016,34.92687283,-0.953880274,-0.032583611,0.043121415,0.82100767,-1.673017724,0.587337056,0.325559657,-0.649991709,-0.423695265,0.92329197,-0.801212509,-0.877866706,-0.543764732,0.442947604,40.2111986,48.7196651,59.48635782,47.99078949,52.90491097,59.30002778,40.0624656,59.375,34.05315615,33.72287145,30.89802131,64.1509434,-0.000194837,-1.54E-05,-5.12E-05,-0.000184561,-0.000323895,0.000182542,-0.000162931,0.000812612,1.44E-05,0.000163015,0.000517285,40.99099099,42.64943457,67.27642276,30.93922652,97.13541667,27.01863354,77.24637681,0.163037054,0.143993659,0.190720029,0.196674782,0.394912755,0.52759275,0.682041181,0.772436581,0.768542297,0.775834455,0.390092851,0.394342088,0.432780032,0.451757908,0.53282913,0.650092455,0.776803815,0.8487477,0.866594926,0.802115381,0.836962946,0.856006341,0.809279971,0.803325218,0.605087245,0.47240725,0.317958819,0.227563419,0.231457703,0.224165545,0.609907149,0.605657912,0.567219968,0.548242092,0.46717087,0.349907545,0.223196185,0.1512523,0.133405074,0.197884619,-1,1
20300,22.58782134,20.65255604,14.12896887,76.37204646,22.37696082,44.31418604,51.82497414,-5.544832035,-0.126952247,-1.658242126,0.687985367,-5.440937258,0.863958104,0.754345817,0.188423051,-0.644584055,0.228621149,-1.038431485,-0.86391757,-0.267306279,0.151328335,42.2844797,49.64675219,53.25366666,25.71461168,56.07792833,64.28560933,62.99484876,51.42857143,32.58655804,31.89300412,43.64261168,53.00925926,-0.000304016,-4.52E-05,-0.000122917,-0.00026524,-0.000337131,0.000969432,-0.000176471,-0.00130755,-0.00012265,0.000139181,0.000606363,55.89622642,23.94822006,30.11152416,14.73684211,31.59851301,43.06930693,64.41717791,0.234180862,0.45899122,0.228198697,0.358709693,0.529353244,0.519723958,0.634944806,0.683019709,0.835762925,0.810115782,0.591955253,0.619249711,0.526486887,0.5397166,0.649590675,0.674214024,0.727437247,0.780995382,0.877627545,0.932652717,0.765819138,0.54100878,0.771801303,0.641290307,0.470646756,0.480276042,0.365055194,0.316980291,0.164237075,0.189884218,0.408044747,0.380750289,0.473513113,0.4602834,0.350409325,0.325785976,0.272562753,0.219004618,0.122372455,0.067347283,-1,1
20468,47.51776344,81.12226922,59.64690207,20.46967937,50.60197429,44.71752146,28.67871093,-5.224921371,0.422287514,-4.400089238,-1.216353249,-0.441946701,-2.294092916,-4.013677068,-1.999882607,1.698553806,1.459863156,1.533931316,1.411873791,1.052956752,0.798538521,65.12110522,25.62499593,64.03144848,67.54728879,51.96884744,24.02436688,44.86488852,71.44144144,59.61538462,67.40597878,71.31979695,67.05253785,0.000920887,0.000203788,0.000304244,0.000484519,0.000681984,-0.002488922,0.00052213,-0.004461094,0.000707255,0.000331322,-0.001424631,95.4887218,47.33978235,61.40089419,75.63451777,84.13897281,6.090133983,68.56435644,0.86708487,0.923509876,0.832839533,0.847826192,0.76686664,0.644619273,0.701699493,0.715395338,0.464214492,0.476124451,0.16229502,0.348543823,0.419233149,0.421304937,0.349130973,0.233605194,0.178381882,0.178693002,0.100510584,0.083214764,0.13291513,0.076490124,0.167160467,0.152173808,0.23313336,0.355380727,0.298300507,0.284604662,0.535785508,0.523875549,0.83770498,0.651456177,0.580766851,0.578695063,0.650869027,0.766394806,0.821618118,0.821306998,0.899489416,0.916785236,1,-1
20536,31.57357776,30.42836487,9.91971858,32.32657137,26.04781925,46.39037911,48.35689542,-4.764216651,-0.823106244,0.51336738,1.339177489,-2.218204753,1.370366035,2.19893069,1.812496983,-2.210878032,0.628556259,-2.126323956,-2.055663645,-1.012097027,0.137374197,35.43829262,60.64837561,49.83263509,41.58819525,50.33535795,63.3443599,61.48648178,50.57113188,30.40540541,29.19768404,43.3908046,50.97312326,-0.000915188,-0.000260602,-0.000388345,-0.000723119,-0.000947639,0.001985673,-0.000623396,0.000870758,-0.000473038,-0.000319138,0.000624535,13.82007823,69.36090226,76.24309392,1.746724891,48.80636605,67.74193548,84.24821002,0.174112655,0.099390538,0.146251422,0.207218784,0.296168965,0.592554224,0.59190491,0.904992744,0.916917423,0.946268786,0.5691376,0.565439848,0.576570247,0.648477539,0.709700518,0.892379007,0.940203337,0.983367757,0.986968314,0.981894691,0.825887345,0.900609462,0.853748578,0.792781216,0.703831035,0.407445776,0.40809509,0.095007256,0.083082577,0.053731214,0.4308624,0.434560152,0.423429753,0.351522461,0.290299482,0.107620993,0.059796663,0.016632243,0.013031686,0.018105309,1,1
20555,24.51489856,35.94960354,49.62709331,47.36854611,48.52243027,9.05713003,48.30346081,-10.7871313,-0.840087991,1.727025054,-0.518134468,-3.363011312,-1.376536547,0.815450852,1.670586864,-2.146137909,-0.945290463,0.055835635,0.193061115,-0.123333229,1.382389999,50.92401683,65.54137871,42.22797907,36.73719341,30.15548516,49.00126018,56.69995197,37.94694348,54.33773652,51.95130684,52.40820219,66.07669617,6.12E-05,-0.000363861,-0.000376179,-0.000290721,-0.00038181,0.000556423,-0.000141781,0.002544354,-4.98E-05,-0.000949549,-0.000741641,1.220387653,54.82815057,68.87573964,92.94605809,14.58064516,15.17367459,11.40583554,0.906031173,0.866132846,0.773856813,0.547189791,0.732586367,0.824792747,0.858779931,0.466632197,0.766537073,0.755132037,0.19960176,0.201349236,0.197489681,0.110897708,0.187375914,0.569281482,0.873768961,0.531604149,0.555445603,0.728448929,0.093968827,0.133867154,0.226143187,0.452810209,0.267413633,0.175207253,0.141220069,0.533367803,0.233462927,0.244867963,0.80039824,0.798650764,0.802510319,0.889102292,0.812624086,0.430718518,0.126231039,0.468395851,0.444554397,0.271551071,-1,1
20557,24.36786181,40.19998895,45.37347064,49.30784155,52.96487704,14.47285433,42.79002986,-14.96811951,-2.665796805,1.620256644,-0.018141064,-2.619459385,-1.193270975,0.165036867,1.466001804,-5.586789115,0.378940356,-2.146137909,0.095101675,0.193061115,0.432312922,43.98294701,63.07435482,49.81222,47.63561321,33.54292186,44.5232643,51.77278709,54.69762419,35.55622916,57.23636364,51.95130684,54.31918009,-0.001045122,-0.000938636,-0.00131193,-0.001314462,-0.001298593,-0.000173544,-0.000935927,0.001796863,-0.000683405,-0.001427768,-0.001417243,5.788113695,27.38386308,94.20118343,98.88178914,35.63068921,0.859598854,19.36339523,0.773856813,0.547189791,0.732586367,0.824792747,0.858779931,0.466632197,0.766537073,0.755132037,0.70098314,0.982494071,0.197489681,0.110897708,0.187375914,0.569281482,0.873768961,0.531604149,0.555445603,0.728448929,0.675167822,0.988954651,0.226143187,0.452810209,0.267413633,0.175207253,0.141220069,0.533367803,0.233462927,0.244867963,0.29901686,0.017505929,0.802510319,0.889102292,0.812624086,0.430718518,0.126231039,0.468395851,0.444554397,0.271551071,0.324832178,0.011045349,-1,1
